drug,label
CC(=O)OC1C(O)C(=CC2C(OC(=O)c3ccccc3)C(C)CC2(OC(=O)C)C(OC(=O)C)C(C)C=CC(C)(C)C1OC(=O)C)C,True
C=C1C(OC(=O)C(C)C)C(OC(=O)C)C(OC(=O)C)C(C)(C)C=CC(C)C(=O)C2(OC(=O)C)CC(C)(OC(=O)C)C(OC(=O)C)C2C1OC(=O)C,True
COc1ccc(C(C#N)(CCC[NH+](C)CCc2ccc(Cl)c(Cl)c2)C(C)C)cc1OC,True
COc1ccc(C[NH+](C)CCOc2ccc(NC(=O)c3cccc4c(=O)cc(c5ccccc5)[nH]c34)cc2)cc1OC,True
COc1cc(CC[NH+](C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc(OC)c1OC,True
CCCCCCCCCC[NH+](C)CCCC(C#N)(c1ccc(OC)c(OC)c1OC)C(C)C,True
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[NH+]2C)cc1OC,True
O=C(CCC[NH+]1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,True
CC(C)[NH+]1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,True
CC1[NH2+]C(c2ccccc2)(c2ccccc2)C(=O)N1CCC[NH+]1CCN(c2cccc(Cl)c2)CC1,True
COc1ccc(CC[NH+](C)CCOc2ccc(NC(=O)c3cccn4c(=O)c5ccccc5nc34)cc2)cc1OC,True
CC[NH+](CC)CCOc1ccc(C(=Cc2ccc(C(C)(C)C)cc2)c2ccccc2)cc1,True
CC[NH+](CC)CCOc1ccc(C(Cc2ccc(OC)cc2)c2ccccc2)cc1,True
Cc1ccc(C[NH+](C)CCOc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc2)cc1,True
CC[NH+](CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,True
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC12C,True
CCC(=O)C(CC(C)[NH+](C)C)(c1ccccc1)c1ccccc1,True
COc1cc(C(=O)OCC[NH+]2CC[NH+](CCCN3c4ccccc4Sc4ccc(Cl)cc34)CC2)cc(OC)c1OC,True
COc1ccc2c(c1)C(=Cc1ccccc1O2)N1CC[NH+](C)CC1,True
COCC(=O)OC1Cc2cc(F)ccc2C(C(C)C)C1CC[NH+](C)CCCc1nc2ccccc2[nH]1,True
COc1cc2[nH]c(C)c(CC[NH+]3CCN(c4ccccc4OC)CC3)c2cc1OC,True
NC(=O)C1C[NH+](CC(=O)Nc2c(Cl)cccc2Cl)CC[NH+]1CCCC(c1ccc(F)cc1)c1ccc(F)cc1,True
COc1cc(C=CC(=O)OCCC[NH+](C)CCCOC(=O)C=C(c2ccccc2)c2ccccc2)cc(OC)c1OC,True
COc1cc(C=CC(=O)OC2CCC([NH+](C)C3CCC(OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,True
COc1cc(C(=O)OCCC[NH+](C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,True
COc1cc2c(cc1OC)C[NH+](CCCOc1ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc1)CC2,True
COc1ccc(C2C=CN(C(=O)Oc3ccccc3)C=C2C(=O)C)cc1,True
CCC(=O)C1=CN(C(=O)Oc2ccccc2)C=CC1c1ccc(C)cc1,True
CCC(=O)C1=CN(C(=O)Oc2ccccc2)C=CC1c1ccccc1OC,True
C[NH2+]CC(c1ccc(OC)cc1)C1(O)CCCCC1,True
CCC(=C(c1ccccc1)c1ccc(OCC[NH2+]C)cc1)c1ccccc1,True
CC(C)CC[NH2+]CC(=O)N(CCc1ccc(Cl)cc1Cl)CC(=O)N(CCC(c1ccccc1)c1ccccc1)CC(=O)N,True
COc1ccc(C[NH+](CCOC(=O)c2ccccc2)CC[NH+](CCOC(=O)c2ccccc2)Cc2ccc(OC)cc2)cc1,True
CC(=O)OCC1OC(n2c3c(c(c4ccc(Cl)cc4)c(C#N)c2=S)C(=O)CC(C)(C)C3)C(OC(=O)C)C(OC(=O)C)C1OC(=O)C,True
CC(C(=O)OCC[NH+]1CC[NH+](CCOC(=O)C(C)c2cccc3ccccc23)CC1)c1cccc2ccccc12,True
COc1ccccc1N1CC[NH+](CC(O)COc2cccc3ccccc23)CC1,True
COC12CC(COC(=O)c3cncc(Br)c3)C[NH+](C)C1Cc1cn(C)c3cccc2c13,True
CC(C)NC(=O)C[NH+]1CC[NH+](Cc2nc3ccccc3n2CCC(=O)c2ccccc2)CC1,True
COc1ccc(C[NH+](C)CCCc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc2)cc1OC,True
COc1ccc(C(=C(c2ccccc2)[N+](=O)[O-])c2ccc(OCC[NH+]3CCCC3)cc2)cc1,True
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CC[NH+]1C,True
COc1ccc(C[NH+](C)CCCCc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc2)cc1OC,True
CC[NH+](CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,True
O=C(Cc1ccccc1)Nc1c2c(nc3ccccc13)N(Cc1ccccc1)CC2,True
NC(=O)CN(CCc1ccc(Cl)cc1Cl)C(=O)CN(CCc1ccc(Cl)cc1Cl)C(=O)C[NH2+]CCc1ccccc1F,True
COc1cccc(C=NOCC(O)C[NH+]2CCN(c3ccccc3OC)CC2)c1,True
C[NH+]1CCN(C2=[NH+]c3ccccc3Cc3ccccc23)CC1,True
S=C1NC(=S)N(Cc2cccc(Cl)c2)CCN1Cc1cccc(Cl)c1,True
c1ccc2c(c1)Oc1ccccc1N2CCCC[NH+]1CCOCC1,True
CC[NH+](CC)CCCN1c2ccccc2Oc2ccccc12,True
c1ccc2c(c1)Oc1ccccc1N2CCC[NH+]1CCCCC1,True
[NH2+]=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1,True
COc1ccc(C[NH+](C)CCCOc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc2)cc1OC,True
CC(=CCCC(=CCCC(=CC[NH+]1CC[NH+](Cc2ccc3c(c2)OCO3)CC1)C)C)C,True
OCC[NH+]1CC[NH+](CCC=C2c3ccccc3COc3ccc(Cl)cc23)CC1,True
NC(=O)C1([NH+]2CCCCC2)CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1,True
O=C(C1C=CC(c2ccc3c(c2)OCO3)C(C=Cc2ccc3c(c2)OCO3)C1C(=O)N1CCCCC1)N1CCCCC1,True
CC[NH+]1CCC(=C2c3ccccc3CCc3ccccc23)C1C,True
CCC1CCC2C3CCC4CC(=O)C(=O)CC4(C)C3CCC12C,True
CC(Cc1ccccc1)[NH2+]CCC(c1ccccc1)c1ccccc1,True
CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,True
CCCC(C(=O)OCC[NH+](CC)CC)(c1ccccc1)c1ccccc1,True
NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,True
C[NH+](C)CC(O)COc1ccccc1C(=O)CCc1ccccc1,True
CC(C)[NH+](CC(O)COc1ccccc1C(=O)CCc1ccccc1)C(C)C,True
COc1ccc(C[NH+](C)CC=CCc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc2)cc1OC,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH2+]Cc1ccccc1,True
Cc1ccccc1N1CC[NH+](CC(O)COc2ccccc2C(=O)CCc2ccccc2)CC1,True
COc1ccc(N2CC[NH+](CC(O)COc3ccccc3C(=O)CCc3ccccc3)CC2)cc1,True
OC(COc1ccccc1C(O)CCc1ccccc1)C[NH+]1CCN(c2ccc(F)cc2)CC1,True
COc1cc2c(cc1OC)C[NH+](CCc1cccc(NC(=O)c3cccc4c(=O)c5c(OC)cccc5[nH]c34)c1)CC2,True
CC(C)[NH+](CC(O)COc1ccccc1C(O)CCc1ccccc1)C(C)C,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CC[NH+](Cc2ccccc2)CC1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCN(c2ccc(F)cc2)CC1,True
COC(=O)c1ccc(NCC(O)COc2ccccc2C(=O)CCc2ccccc2)cc1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)CNc1ccc(C(F)(F)F)cc1,True
CCC[NH+](Cc1ccccc1)CC(O)COc1ccccc1C(=O)CCc1ccccc1,True
CCC(=O)c1ccccc1OCC(O)C[NH+]1CCC(O)(c2ccccc2)CC1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCN(C(=O)c2ccccc2)CC1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCOCC1,True
OC(COc1ccccc1C(O)CCc1ccccc1)C[NH+]1CCCCC1,True
COC(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCOCC1,True
O=C(CCc1cccc2ccccc12)c1ccccc1OCC(O)C[NH+]1CCCCC1,True
O=C(CCc1cccc2ccccc12)c1ccccc1OCC(O)C[NH2+]CCC(c1ccccc1)c1ccccc1,True
O=C(c1ccccc1)c1ccccc1OCC(O)C[NH+]1CCN(c2ccc(F)cc2)CC1,True
O=C(CCc1ccccc1)c1cc(O)ccc1OCC(O)C[NH+]1CC[NH+](Cc2ccccc2)CC1,True
CCC[NH2+]CC(O)COc1ccc(OCc2ccccc2)cc1C(=O)CCc1ccccc1,True
O=C(CCc1ccccc1)c1cc(OCc2ccccc2)ccc1OCC(O)C[NH+]1CCCCC1,True
COc1ccc(C[NH+](C)CCCc2cccc(NC(=O)c3cccc4c(=O)c5c(OC)cccc5[nH]c34)c2)cc1OC,True
C[NH2+]CCCC1c2ccccc2C=Cc2ccccc12,True
C=CCNc1nc(N2CCC([NH2+]CC3c4ccccc4COc4ccccc34)CC2)nc2c1ncn2CC=C,True
C=CCNc1nc(N2CCC([NH2+]CC3c4ccccc4CCc4cc(OC)ccc34)CC2)nc2c1ncn2CC=C,True
CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,True
c1ccc2c(c1)CCc1ccccc1N2C1C[NH+]2CCC1CC2,True
CCOC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,True
COc1ccc(C[NH+](C)CCOc2ccc(NC(=O)c3cccc4c(=O)c5c(OC)cccc5[nH]c34)c(C)c2)cc1OC,True
CCN(CCO)c1nc(N2CCOCC2)nc2nc(N3CCOCC3)c(c3ccccc3)nc12,True
OCCN(Cc1ccccc1)c1nc(N2CCOCC2)nc2nc(N3CCOCC3)c(c3ccccc3)nc12,True
CCN(CC)c1nc(N(CCO)CCOC)nc2c(N(CC)CC)nc(N(CCO)CCOC)nc12,True
Clc1nc2c(nc1NCc1ccccc1)OC([NH+]1CC[NH2+]CC1)[NH2+]C2[NH+]1CCSCC1,True
CC(COc1ccccc1)[NH2+]C(C)Cc1ccccc1,True
COc1cc(C(=O)OC(C[NH+]2CCOCC2)Cn2nnc3c(OC)c(OC)c(OC)cc3c2=O)cc(OC)c1OC,True
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CC[NH+]3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,True
COc1ccc(C[NH+](C)CCCOc2ccc(NC(=O)c3cccc4c(=O)c5c(F)cccc5[nH]c34)c(C)c2)cc1OC,True
COC(=O)C(CCCC[NH2+]C(=O)C(CCC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C)NC(=O)C(CC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,True
Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,True
CCC1(C)CC2c3cc(OC)c(OC)cc3CC[NH+]2CC1CC(C)C,True
COc1ccc(CCC2c3cc(OC)c(OC)cc3CC[NH+]2C)cc1,True
COc1cc2c(cc1OC)C(CCc1ccc(C)cc1)[NH2+]CC2,True
COc1cc2c(cc1OC)C(CCc1ccc(O)cc1)[NH+](C)CC2,True
COc1cc2c(cc1OC)C(CCc1ccc3c(c1)OCO3)[NH+](C)CC2,True
COc1ccc(C2(c3ccccc3)NC(=O)N(CCC[NH+]3CCC(c4ccccc4)CC3)C2=O)cc1,True
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,True
O=C(CCC[NH+]1CCN(c2cc3ccccc3c(c3ccccc3O)n2)CC1)c1ccc(F)cc1,True
C[NH+]1CCN(c2nc(c3ccccc3)c3ccccc3c2C=NN2CCOC2=O)CC1,True
O=C(CCC[NH+]1CCN(c2cc3ccccc3cn2)CC1)c1ccc(Br)cc1,True
Cc1cc2cc(N3CC[NH+](CCCC(=O)c4ccc(F)cc4)CC3)ccc2c(C)n1,True
CCCC(C(=O)NCC[NH+](C)C)(c1ccccc1)c1ccccc1,True
CCCCOc1ccc(C(=O)OCC[NH+]2CC[NH+](CCOC(=O)C(CC)c3ccccc3)CC2)cc1,True
CCC(C(=O)OCC[NH+]1CC[NH+](CCOC(=O)C(CC)c2ccccc2C)CC1)c1ccccc1C,True
CCC(C(=O)OCC[NH+]1CC[NH+](CCOC(=O)C(CC)c2ccc(F)cc2)CC1)c1ccc(F)cc1,True
CCC(C(=O)OCC[NH+]1CCN(C(=O)C(CC)c2ccccc2Cl)CC1)c1ccccc1Cl,True
CCC(C(=O)NCC[NH+]1CC[NH+](CCNC(=O)C(CC)c2ccccc2)CC1)c1ccccc1,True
O=C(Nc1ccccc1)OCC[NH+]1CC[NH+](CCOC(=O)Nc2ccccc2)CC1,True
CCC(C(=O)OCC[NH+](CC)CC[NH+](CC)CCOC(=O)C(CC)c1ccccc1)c1ccccc1,True
COc1cc(CCC[NH+](C)Cc2ccc(OC)c(OC)c2)ccc1NC(=O)c1cccc2c(=O)c3c(F)cccc3[nH]c12,True
CCCC(C(=O)OCC[NH+]1CC[NH+](CCOC(=O)C(CCC)c2ccc(OC)c(OC)c2)CC1)c1ccc(OC)c(OC)c1,True
Cc1cccc(C)c1NC(=O)C[NH+]1CC[NH+](CCOC(=O)C(c2ccccc2)c2ccccc2)CC1,True
COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(F)cc2)C(C)C)cc1OC,True
CCOc1ccccc1N1CC[NH+](CC(O)COc2ccc3c(c2)CCC(=O)N3)CC1,True
CC(=O)OCC12C(OC(=O)c3ccccc3)C(=O)C3C(OC(=O)C)C1(OC3(C)C)C(C)CC(OC(=O)C)C2OC(=O)c1ccccc1,True
CC(=O)OCC12C(OC(=O)C)C(OC(=O)C)CC(C)(O)C31OC(C)(C)C(C(OC(=O)c1ccccc1)C2OC(=O)c1ccccc1)C3OC(=O)C,True
CC(=O)OC1CC(C)(O)C23OC(C)(C)C(C(OC(=O)c4ccccc4)C(OC(=O)c4ccccc4)C2(C)C1OC(=O)c1ccccc1)C3OC(=O)C,True
CC(=O)OCC12C(OC(=O)c3ccccc3)C(=O)C3C(OC(=O)C)C1(OC3(C)C)C(C)(O)CC(OC(=O)c1ccccc1)C2OC(=O)c1ccccc1,True
CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,True
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,True
COc1cc(OCCC[NH+](C)Cc2ccc(OC)c(OC)c2)ccc1NC(=O)c1cccc2c(=O)c3c(C)cccc3[nH]c12,True
O=C1NCN(c2ccccc2)C21CC[NH+](CCCOc1ccc(F)cc1)CC2,True
CC(=CCC[NH+]1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,True
CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3C[NH+]4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,False
COc1ccc(CC[NH+](C)CCCC(C#N)(c2cccc(C(F)(F)F)c2)C(C)C)cc1OC,True
COC1(C)CC(C)C(=O)C(C)C2N(CCCCn3cnc(c4cccnc4)c3)C(=O)OC2(C)C(C)CC(=O)C(C)C(=O)C(C)C1OC1OC(C)CC([NH+](C)C)C1O,True
COc1cc(CC[NH+](C)Cc2ccc(OC)c(OC)c2)ccc1NC(=O)c1cccc2c(=O)c3c(F)cccc3[nH]c12,True
CC(C)[NH+]1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,True
CC(CC(c1ccccc1)c1ccccc1)[NH2+]C(C)(C)C,True
Cc1ccc(C(=O)OC2C(C)Nc3ccccc3C2[NH+]2CCCC2)cc1,True
CC[NH+](CC)CCCC(C)[NH2+]C1c2ccccc2NC(C)C1OC(=O)c1ccc(C)cc1,True
C[NH+]1CCC(C2=Nc3cc(Cl)ccc3Cc3sccc23)CC1,True
CC(=O)OC1CC(O)C(C)OC1C1(C)C(=O)C2=NC1=Cc1[nH]c(C=C3N=C(C=c4c(cc(=C2)[nH]4)C)C(C3=O)(C)C2OC(C)C(O)CC2OC(=O)C)c(c1)C,True
Cc1ccccc1N1CC[NH+](CCCOc2ccccn2)CC1,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH+](CC)C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,True
C=CCNc1nc(NCCC)nc(N2CCC([NH2+]C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]CC3c4ccccc4Oc4ccccc34)CC2)n1,True
COc1ccc(C[NH+](C)CCc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5n(C)c34)cc2)cc1OC,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]CC3c4ccccc4N(C)S(=O)(=O)c4cc(Cl)ccc34)CC2)n1,True
C=CCNc1nc(Cl)nc(N2CCC([NH2+]CC3c4ccccc4CCc4ccccc34)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CCN(NC(=O)C3c4ccccc4CCc4ccccc34)CC2)n1,True
O=C(CCC[NH+]1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,True
CC[NH+](CC)CCOc1ccc(C2=C(c3ccccc3)CCc3cc(OC)ccc23)cc1,True
NC(=O)COCC[NH+]1CC[NH+](C(c2ccccc2)c2ccc(Cl)cc2)CC1,True
NC(=O)COCCOCC[NH+]1CCC(=C(c2ccccc2)c2ccccc2)CC1,True
COc1ccc(C(C#N)(CCC[NH2+]C2c3ccccc3CCc3ccccc23)c2ccccc2)cc1OC,True
COc1ccc(C[NH+](C)CCc2ccc(NC(=O)c3cccc4c(=O)c5cccc(F)c5[nH]c34)cc2)cc1OC,True
COc1ccc(C(C#N)(CCC[NH2+]C(c2ccccc2)c2ccccc2)C(C)C)cc1OC,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]CC#CCC(C#N)(c3ccc(OC)c(OC)c3)C(C)C)CC2)n1,True
COc1ccc(C(C#N)(CCC[NH2+]C2c3ccccc3-c3ccccc23)C(C)C)cc1OC,True
CCC1(O)CC2C[NH+](CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(=O)C)C5(CC)C=CC[NH+]6CCC43C56)C2)C1,True
COc1ccc(C[NH+](C)CCc2ccc(NC(=O)c3cccc4c(=O)c5cccc(C)c5[nH]c34)cc2)cc1OC,True
COC(C[NH+]1CC[NH+](CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,True
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CCC[NH+]1CCN(c2ccccc2)CC1,True
C=CC(C)(C)C12CC3c4nc5ccccc5c(=O)n4C(C)C(=O)N3C1N(C(=O)C)c1ccccc21,True
O=c1[nH]c2ccccc2n1CCC[NH+]1CC[NH+](C(c2ccccc2)c2ccccc2)CC1,True
C=CCNc1nc(N2CCC([NH2+]CC3c4ccccc4NC(=O)c4ccccc34)CC2)nc2c1ncn2CC=C,True
O=C1c2cccc(NCCC[NH2+]CCO)c2C(=O)c2cccc(NCCC[NH2+]CCO)c12,True
CC(C)(C)NC(=O)C1CC2CCCCC2C[NH+]1CC(O)C(Cc1ccccc1)NC(=O)C(CC(=O)N)NC(=O)c1ccc2ccccc2n1,False
OC(CCC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1,True
C=CCNc1nc(NCC=C)nc(NCC(O)C[NH+]2CC[NH+](C3c4ccccc4CCc4ccccc34)CC2)n1,True
COc1ccc(C[NH+](C)CCCCc2ccc(NC(=O)c3cccc4c(=O)c5cccc(N)c5[nH]c34)cc2)cc1OC,True
C=CC1C[NH+]2CCC1CC2C(O)c1ccnc2ccccc12,True
Cc1ccc(C(=O)N2c3ccccc3C([NH+]3CCCC3)C(O)C2C)cc1,True
CC[NH+](CC)CCCC(C)[NH2+]C1c2ccccc2N(C(=O)c2ccc(C)cc2)C(C)C1O,True
Cc1ccc(C(=O)N2c3ccccc3C([NH2+]Cc3ccccc3)C(O)C2C)cc1,True
COC(=O)C1C(O)CCC2C[NH+]3CCc4c([nH]c5ccccc45)C3CC12,False
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,True
COc1ccc2[nH]c3c(C(=O)Nc4ccc(CCCC[NH+](C)Cc5ccc(OC)c(OC)c5)cc4)cccc3c(=O)c2c1,True
C[NH+]1CCN(c2nc(N3CCCCC3)c3nc(N(CCO)CCO)nc(N4CCCCC4)c3n2)CC1,True
OCCN(CCO)c1nc(N2CCCc3ccccc23)c2nc(N(CCO)CCO)nc(N3CCCc4ccccc34)c2n1,True
OCCN(CCO)c1nc(N2CCCCC2)nc2c(N(CCO)CCO)nc(N3CCCCC3)nc12,True
OCCN(CCO)c1nc(N2CCCCC2)nc2nc(N3CCCCC3)c(c3ccccc3)nc12,True
CC(C)(C)c1cc(C=C(C#N)c2n[nH]c(N)c2C#N)cc(C(C)(C)C)c1O,True
CC1c2nc3ccccc3c(=O)n2C(c2ccc(O)c(O)c2)[NH+]1Cc1ccccc1,True
CCOP(=O)(C1=C(C)NC(=C(C(=O)OCC[NH+](C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1)C)N(C)C,True
O=S(=O)(c1ccccc1)N(CCCOc1ccccc1)CCN(CCCOc1ccccc1)S(=O)(=O)c1ccccc1,True
C[NH+]1Cc2ccccc2C21c1ccccc1CCc1ccccc21,True
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,False
CN(C(=S)Sc1nc2ccccc2o1)c1cccc2ccccc12,True
CCCCCSC(CCCCC[NH+]1CCc2cc(OC)c(OC)cc2C1)c1ccc(OC)c(OC)c1,True
COc1ccc(C(CCCCC[NH+]2CCc3cc(OC)c(OC)cc3C2)Sc2ccc(C)cc2)cc1OC,True
CNC(=O)C(CSCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C,True
COC(=O)C(CSCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C,True
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)C[NH+]1CC2CCCCC2CC1C(=O)NC(C)(C)C,True
COc1ccc(C[NH+](C)CCCSc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc2)cc1OC,True
CN(C)c1nc2nc(N3CC[NH2+]CC3)nc(N(C)C)c2nc1SCc1ccccc1,True
CSC1NC(=O)N(Cc2ccc(Cl)cc2)CC[NH+]1Cc1ccc(Cl)cc1,True
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CC[NH+]1CCN(c2ccccc2)CC1,True
COc1ccc(C(C#N)(CCCCCC[NH+]2CCc3cc(OC)c(OC)cc3C2)Sc2ccc(C)cc2)cc1OC,True
COc1ccc(C(C#N)(CCCCC[NH+]2CCc3cc(OC)c(OC)cc3C2)Sc2ccc(C)cc2)cc1OC,True
COc1ccc(C(C#N)(CCCCC[NH+]2Cc3cc(OC)c(OC)cc3C2)SC2CCCCC2)cc1OC,True
C=CCc1ccccc1OCC(O)C[NH2+]C(C)C,True
COc1ccc2c(c1)N(CC(C)C[NH+]1CCC(O)CC1)c1ccccc1S2,True
CC(=O)c1ccc2c(c1)N(CC(C)[NH+](C)C)c1ccccc1S2,True
C[NH+]1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc12,True
CC(=O)c1ccc2c(c1)N(CCC[NH+](C)C)c1ccccc1S2,True
CC(=O)c1ccc2c(c1)N(CCC[NH+]1CCC(C(=O)c3ccc(F)cc3)CC1)c1ccccc1S2,True
FC(F)(F)c1ccc2c(c1)N(CCC[NH+]1CCC[NH+](C3CC3)CC1)c1ccccc1S2,True
C[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc23)CC1,True
C[NH+](C)CCC=C1c2ccccc2CCc2ccccc12,True
CCC(=O)c1ccc2c(c1)N(CCC[NH+]1CC[NH+](CCO)CC1)c1ccccc1S2,True
c1ccc2c(c1)Sc1ccccc1N2CC[NH+]1CCCC1,True
C[NH+]1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc21,True
COc1ccc(CC[NH+](C)CCOc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5sc34)cc2)cc1OC,True
OCC[NH+]1CC[NH+](CCC=C2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc23)CC1,True
COc1ccc(C2C(=C(c3ccccc3)N(C3OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C3OC(=O)C)C(=S)C2C#N)C(=O)C)cc1,True
CC(=O)OCC1OC(N2C(=S)C(C#N)C(c3ccccc3)C=C2c2ccccc2)C(OC(=O)C)C(OC(=O)C)C1OC(=O)C,True
C[NH+](Cc1ccccc1)Cc1cn2-c3c(CCc4c2c1ccc4)cccc3,True
COc1ccc(C(=C(c2ccc(OC)cc2)c2ccc(OC)cc2)C[NH+](C)C)cc1,True
C=CCNc1nc(N2CCC([NH2+]CC3c4ccccc4CCc4ccccc34)CC2)c2ncn(CC=C)c2n1,True
CN(C)c1nc(N(C)C)nc(N2CCC([NH2+]CC3c4ccccc4CCc4ccccc34)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]C3c4ccccc4CCc4ccccc34)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]CC(c3c(C)cccc3C)c3c(C)cccc3C)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]CC(c3ccccc3)c3ccccc3)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]CC34CCC(c5ccccc35)c3ccccc43)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]CC3c4ccccc4C=Cc4ccccc34)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CCC([NH2+]CC3c4ccccc4CCc4ccccc34)CC2)n1,True
C=CCNc1nc(NCC=C)nc(N2CC[NH+](CC3c4ccccc4CCc4ccccc34)CC2)n1,True
C=CCNc1nc(NCCC)nc(N2CCC([NH2+]CC3c4ccccc4CCc4ccccc34)CC2)n1,True
